movie_id,review_summary,review_text,rating,author,date,helpful,not_helpful
1097870,No summary,"So Jack Black is playing a fun, loveable, goofy, version of Satan. He is everyone's pal and wants to be a friend to a kid. Christmas is about celebrating the birth of Jesus. The enemy of Satan. So for someone to write and produce this, they are intentionally trying to go against what Christmas is truly about. If you raise your kids to have a magical Christmas to include Santa delivering presents, I have no problem with that. My own son believes in Santa, teenage mutant ninja turtles, bluey, and more fictional characters. At a certain age, they grow out of that. But Christmas never stops being the day we celebrate the birth of Jesus Christ. Get the devil out of here. Paramount Plus, you should be ashamed.",1.0,gianthaole,2024-11-26,12.0,37.0
1097870,No summary,"This movie convinced me to create an account just to write a review, and unfortunately, it's not a positive one. I was genuinely excited about this film and had high hopes, especially with a big name like Jack Black involved. But after watching, I'm completely baffled as to how he signed on to this project. The acting is so terrible that it makes low-budget Hallmark movies seem like masterpieces. The performances are awkward, cringeworthy, and downright painful to sit through. The cast felt completely mismatched, and the dialogue was flat and unconvincing. It was so bad I couldn't even finish it. What a massive disappointment!",1.0,klmbrt,2024-11-25,57.0,64.0
1097870,No summary,"This movie is perfectly watchable.The humor isn't groundbreaking, but it's decent enough. I didn't find it offensive, except for one scene in the park that was downright ugly. The humor in that part relied on cheap, gross-out elements like farting, which I found unnecessary and unpleasant-perhaps aimed at the lowest common denominator. Personally, it just didn't work for me.The casting is solid. The boy was funny and, thankfully, not an annoying brat (unlike the kid in Young Sheldon). The girl from his class was cute, which added a nice touch.His friend with the medical issues, however, felt a bit over-the-top. While I didn't completely dislike it, it leaned into excessiveness for my taste.Overall, it's a decent Jack Black movie, but I docked 3 stars for the following reasons:The scene in the park was unnecessary and unfunny.The random 3-minute singing sequence-why did we need that?The exaggerated portrayal of the friend's medical condition.",6.0,klusik,2024-11-25,9.0,10.0
1097870,No summary,I saw the movie trailer and knew I wanted to watch it. Love Jack Black and love his films. Saw it this morning with my family. Lots of laughter and we all agreed the story had great heart. We wondered how things would be resolved and were pleasantly surprised. Some of the adults reminded me of how adults spoke when I was a kid - especially the crossing guard. We're a bit kinder now. No spoilers but I will say I enjoyed the unexpected cast. This movie just may become part of our holiday movie rotation. Nice work to everyone involved. We were entertained and enjoyed the film. Thanks for the new holiday fav!,8.0,juliewerks,2024-11-25,16.0,13.0
1097870,No summary,"Very cute movie. You know there's gonna be people who are against this movie saying it's a devil movie, ruining Christmas... yadda yadda yadda. But it's NOT! I can't tell you how many times when I was a child and misspelled Santa. It's a fun movie to watch. I love Jack Black. Him and the kids make this movie. The rest of cast makes the film enjoyable as well.Don't let the religious people ruin the movie cause they can't have fun at an error in spelling. I recommend this movie. It is not at all going against Santa and religion.A few swear words here and there but they are numerous in nature.",8.0,jenniferpawlowski-47275,2024-11-25,28.0,18.0
1097870,No summary,No content,3.0,tomasac,2024-11-25,12.0,8.0
1097870,No summary,Think Adam sandler and little Nicky when you think about Satan as I know religious groups aren't best pleased but it's just a bit of fun. Great acting the two main kids are brilliant. Jack Black is perfect for this role and with all together it was worth watching. Both sad and funny moments.The story is a little bit all over the place at times and there is a part that you are trying to work out as to why the family had to move. When you do find out it's pretty upsetting. It does feel like an important of school Adam Sandler film without Adam sandler anywhere near it. Great to see Post Malone cameo which was my favourite part.,6.0,wkrwvgs,2024-11-25,17.0,16.0
1097870,No summary,No content,7.0,Pagalala,2024-11-25,22.0,11.0
1097870,No summary,"Maybe it's the intense backlash from a particular crowd but you'd say my interest was peaked. Jack black delivered an excellent portrayal of Satan enjoying the spelling error that changed a kids life. Many familiar faces that make up a great supporting cast. The kid was cute and genuine and relatable. You root for him. Jack Black is the light of the party though as you might expect.There is some light swearing but it's used comically and not for the sake of it. There is a cute relationship that develops with the kid and his crush and the behavior never feels outside the norm. Post Malone was cool, as expected. Big shout-out to the friend with big teeth, he's a real homie.I liked it. Others won't for reasons but some won't for some very specific reasons. It's a movie where a kid writes Satan instead of Santa and mild chaos ensues. That's a good time.",8.0,broquenroll,2024-11-25,31.0,23.0
1234811,No summary,"Good little Christmas movie that deliver on the ""rom"" but is a bit more sparse on the ""com"". That was my initial feeling.The script remind me a bit of Anyone but You with Sydney Sweeney exept this time its Christmas Holliday and the exes don't actually hate each other at the beginning.Overall the dynamic with the 2 leads is good and the side characters are fine, but at the same time you kinda wish there was a little bit more anemosity to make the situations funnier.This is my little ""issue"" with the movie. It does have some chuckles moment but it could had been more funny in my opinion.That said Lindsay Lohan is lovely, charismatic and fun to watch and i apreciate seeing her do these Netflix movies. It was a decent time but simply not one i will revisit as a classic or anything.",6.0,destroyerwod,2024-11-28,1.0,0.0
1234811,No summary,"The Lohanaissance continues!'Our Little Secret' is definitely a film to add to your comfort movie watch for the holidays! It hits most of the rom-com tropes you'd want it too for those of us rom-com movie lovers and while it's a holiday film it's not overbearingly Christmas focused but the story just happens to take place during the holiday time.Lindsay shines and gives us a charming and humorous performance as Avery! The church and vet scenes are particular highlights from her! Each performance from her new movies gets better and better and in this one she really brings her movie star game!Ian Harding is very charming as Logan and one of my other favorite characters in the film along with Kristin Chenoweth who's a real standout as the hilariously overbearing mother!Other standouts were scenes featuring Avery, Logan and Callum (played by Jake Brennan). I loved their banter and interactions!Our Little Secret in my opinion feels the most theatrical out of all of her three new movies with Netflix so far which is a nice transition into Lindsay's next new movie the sequel Freakier Friday!Be sure to give this lovely, funny and heartfelt film a watch! :)",10.0,MikeHope44,2024-11-28,3.0,1.0
1234811,No summary,"Wow, this holiday movie was one of the best I've seen this year! It was light, funny and touching at the same time. I love how engaging the story was, the acting is on point and it has those moments where you will hit by the heart after watching each scenes. The plot twist was made so good that the ending felt so refreshing and not rushed. I also just like how Lindsay Lohan come back from her roots, making rom-com movies the same way again like her old stuff. This movie is like one of those Christmas movies that you will like to watch again and again on the Holiday season, either with your family or friends. Also, the soundtrack after plot twist scene truly made this movie an absolutely unforgettable and very touching film. It was really one of my favorite movies from Lindsay Lohan.",10.0,boiipaul,2024-11-28,1.0,4.0
1022789,No summary,"There's no spoilers in this review.This is really a great movie. Although it is presented in animation, the content it conveys is something that everyone should think about, also It must have happened to everyone.I'm now a student in the university, I've also had times when I felt anxious, so I can relate to this movie very much.I'm very grateful to my teachers and friends who always support me and encourage me. Otherwise, I might really have a day when I can't get over...
Thank you so much, my dear friends and teachers along my way!In short, I'm looking forward to the next episode of the movie ""Inside Out""!",10.0,thomaslai_TW,2024-11-28,0.0,0.0
1234811,No summary,Boring - with the actors hired I was expecting it to be funnier. Watched for Lindsay Lohan as will watch anything she's in but hadn't it of been for her would have switched off after about 20 minutes. The worse of the three Netflix films she's done recently. The other two were silly but atleast they knew what they were and had a bit more fun with it. Looking forward to freakier Friday and hoping Lindsay Lohan gets more movies with bigger budgets and better scripts in the future as this was a total let down. With this being said it's great to see Lindsay doing well again and will continue to watch anything she's in - even if it is something as boring and uninspired as this movie was. :),3.0,benjaminliepins,2024-11-28,7.0,5.0
1234811,No summary,"After all the disappointments this year (Hot Frosty and The Merry Gentlemen), we finally got a Christmas movie that captured the right mood and had just the right amount of cheesiness. It was a good watch, though I don't think I'll watch it again. It definitely won't become a family tradition, but it gave me everything I needed from a Christmas rom-com-drama, magic, and a happy ending. After watching who knows how many Christmas movies this year, I can finally say that my Christmas spirit is set. Maybe it's not an 8-star movie, but compared to everything else out there, this is a solid, cheesy rom-com that I genuinely enjoyed.",8.0,Petitsparadrap,2024-11-28,5.0,3.0
1234811,No summary,"The rating of 7/10 is perhaps a bit too high, but I just liked ""Our Little Secret"". You turn on the film and you know perfectly well after the first minutes how it will end - the definition of Christmas cinema. So there are no surprises. This film doesn't revolutionize anything, but it doesn't have to either. It's just a pleasant, warm film.There isn't even much to write about plot. It's a typical story about two ex-lovers having to pretend they don't know each other, and that makes they fall in love again. Cliché - which is also not a flaw of this film. This is how it was supposed to be and it is.So it's another light Christmas movie that you watch to cheer yourself up and kill time. What distinguishes it, however, is the humor. These (christmas) films are practically never funny (to me). This one was and I treat this as the best recommendation. There is no complex plot, the characters are interesting at times, but nothing more than ""two personality traits and a pretty face"" cannot be counted on. Here also without any surprises - which can be treated as a plus, because you turning on this film you get exactly what you expect.Lindsay Lohan and Kristi Chenoweth shine on screen. They squeeze everything they can out of their roles, and their acting are extremely (by the standards of Christmas cinema) pleasant to watch. The rest of the actors are the background for them - which doesn't disturb the viewing at all. The most important thing for me is that there are no actors who clearly can't act, because it always knocks you out of the atmosphere when someone plays like a dummy.To sum up - the film as a light Christmas cinema is fantastic choice. It has a few silly things typical of the genre and a simple story and characters, but the film as a whole is pleasant to watch. There are moments when it is really funny, which makes it clear that Netflix has finally managed to make a decent movie with a Christmas tree in the background.",7.0,Podkowa,2024-11-28,6.0,3.0
1234811,No summary,No content,6.0,lisafordeay,2024-11-27,5.0,3.0
1234811,No summary,"This is a fab film for getting into the Christmas spirit for family (dramas), romance, misunderstandings and lots of tongue in cheek fun. This was great fun and so heart warming. Lindsay Lohan continues her return to the top drawer of Hollywood stars, supported by a great cast - the usual but not usual version of an ex couple meeting up years later - all wrapped up in a bit of a bonkers Christmas gathering with some whacky family members. The thing I don't get is that it all seems to be taking place in about a 5 day timeline (give or take 10 year flashbacks and flash forwards) - that's a lot of stuff that needs to happen over the holiday period! Anyway it's a great Christmas Romance Romp - I'm calling this a RomRomp.",10.0,n_coloe,2024-11-27,2.0,5.0
1234811,No summary,"Lindsay Logan doesn't disappoint yet again in this very comical Christmas movie! Such a great festive movie and a really good laugh - by far the best I've seen lately - compared to some of the other Netflix offerings, which have been big disappointments... enjoyed this so much! Kirsten chenowith adds the laughter and her character is so on point! Lindsay Logan has definitely got her sparkle back and really shines in a great role made for her.I hope Lindsay Logan does more of these types of movies - highly recommended.The festive feel is also on point and not naff at all - one I will be watching every year!",10.0,benjamin_morton,2024-11-27,5.0,6.0
1234811,No summary,"It was cute romantic comedy movie, second chance trope where two exes that did not see each other for about ten years must spend christmas together after learning their new partners are siblings. They agreed that they will keep a secret that they had a relationship. It was fun to watch how they were trying to keep that secret and how during that time they found out that they still have the same feelingsSome scenes were exaggerated and in some moments cringe, which was expected because this is christmas romantic movie.I liked the dynamic of the movie and the way the secrets were revealed, in a funny way for me. Also I liked the ending that was like parallel with the beginning of the movie.",,Ina_L,2024-11-27,1.0,0.0
1234811,No summary,"""Our Little Secret"" is a heartwarming gem that marks Lindsay Lohan's delightful return to the screen in a new phase of her career. The movie beautifully captures the magic of Christmas with its cozy holiday vibes, charming decor, and nostalgic music. At its core, it's a touching story about love, second chances, and the messy but meaningful bonds of family. The plot follows two people who drifted apart but find their way back to each other, set against the backdrop of festive chaos and heartfelt moments. This film is perfect for anyone looking to get into the holiday spirit. A truly lovely and feel-good watch!",8.0,potipiroon,2024-11-27,4.0,3.0
1234811,No summary,No content,7.0,daphnethunnissen,2024-11-27,4.0,3.0
1234811,No summary,"Of course, I knew what to expect going in. However this movie, pleasantly surprised me.I thought the cast, and comedy were well done!!! It felt a little more grown-up, and made me laugh more than her previous Netflix movies. I think Lindsay just keeps getting better, and BETTER 😍 Ian Harding did a great job acting, Lindsay Lohan and him had good acting chemistry, together. Kristen, and her youngest son (I don't know the actor's name) were also HILARIOUS 😂Lastly the movie definitely hits you right in the feels, a FEW times. I definitely got teary eyed, at certain key points of the movie. Overall it was well-paced, and a perfect feel good Christmas movie 🎄🎁 (In my opinion)",10.0,machowskijames,2024-11-27,3.0,6.0
1234811,No summary,"I found it to be a boring movie. I'm pushing through. I'm at 30 minutes. The story line is a good idea. A couple that broke up to find 10 years later they bump into each other at a family gathering. It could be the script that dulls the movie. Lindsey has star quality and we watch because of her, however the other actors are dull. Again, I think it's down to the script and directing to get the best out of the actors. I think Lindsey is doing her best with what she's got from the script. Can complain otherwise, Christmas holiday movies only have good intentions and that's to remind us of love, compassion, family and joy. Nothing wrong with that. It's not so much the fault of this one movie, it's a general global criticism of movies today.",5.0,bonjour-63269,2024-11-27,3.0,4.0
1234811,No summary,No content,8.0,smallwheelz101,2024-11-27,2.0,3.0
1234811,No summary,No content,7.0,phufem,2024-11-27,3.0,3.0
1234811,No summary,"Low expectations as it is a Netflix Christmas special, but I found myself pleasantly surprised. Note that the ""7"" rating is from the context of Netflix Christmas movies and this is probably my 2nd favorite one (don't hate me but Holidate is my number 1). This movie is bolstered by good performances from seasoned actors, who made up for the not-so-great ones from the younger ones. I have an issue with the leading man though, or perhaps how he was written. He was so terrible at the start. So many red flags in early scenes and a rather nasty angry management problem. Sure, people can change but the running time did not give enough time to delve into that aspect so it took some time for me to warm up to the character. There were the familiar twists and turns but also some that surprised me. Not the best Christmas rom-com but not the worst. I must say that Lindsay Lohan is still a good actress and I wish her the best for the what she plans next.",7.0,baywolph,2024-11-27,1.0,3.0
1357633,No summary,No content,10.0,tapuliam,2024-11-27,0.0,0.0
